"Date.Local","Arithmetic.Mean","X1st.Max.Value","X1st.Max.Hour","County.Name","City.Name"
"2023-02-12","0.1875","0.3","0","Miami-Dade","Miami"
"2023-02-13","0.104167","0.3","20","Miami-Dade","Miami"
"2023-02-14","0.290909","0.5","20","Miami-Dade","Miami"
"2023-02-15","0.283333","0.5","19","Miami-Dade","Miami"
"2023-02-16","0.316667","0.6","20","Miami-Dade","Miami"
"2023-02-17","0.4","0.8","17","Miami-Dade","Miami"
"2023-02-18","0.241667","0.6","0","Miami-Dade","Miami"
"2023-02-19","0.325","0.6","21","Miami-Dade","Miami"
"2023-02-20","0.304167","0.4","7","Miami-Dade","Miami"
"2023-02-21","0.316667","0.8","8","Miami-Dade","Miami"
"2023-02-22","0.366667","0.8","5","Miami-Dade","Miami"
"2023-02-23","0.279167","0.4","6","Miami-Dade","Miami"
"2023-02-24","0.325","0.9","8","Miami-Dade","Miami"
"2023-02-25","0.395833","0.6","2","Miami-Dade","Miami"
"2023-02-26","0.35","0.8","0","Miami-Dade","Miami"
"2023-02-27","0.313636","0.6","7","Miami-Dade","Miami"
"2023-02-28","0.291667","0.6","7","Miami-Dade","Miami"
"2023-03-01","0.333333","0.9","8","Miami-Dade","Miami"
"2023-03-02","0.258333","0.5","7","Miami-Dade","Miami"
"2023-03-03","0.283333","0.4","6","Miami-Dade","Miami"
"2023-03-04","0.295833","0.5","7","Miami-Dade","Miami"
"2023-03-05","0.4","0.7","0","Miami-Dade","Miami"
"2023-03-06","0.308333","0.5","6","Miami-Dade","Miami"
"2023-03-07","0.3","0.7","22","Miami-Dade","Miami"
"2023-03-08","0.1875","0.4","0","Miami-Dade","Miami"
"2023-03-09","0.191667","0.4","23","Miami-Dade","Miami"
"2023-03-10","0.35","0.8","7","Miami-Dade","Miami"
"2023-03-11","0.241667","0.4","0","Miami-Dade","Miami"
"2023-03-12","0.35","0.6","3","Miami-Dade","Miami"
"2023-03-13","0.383333","0.9","7","Miami-Dade","Miami"
"2023-03-14","0.166667","0.3","6","Miami-Dade","Miami"
"2023-03-15","0.190909","0.3","8","Miami-Dade","Miami"
"2023-03-16","0.333333","0.4","18","Miami-Dade","Miami"
"2023-03-17","0.266667","0.4","21","Miami-Dade","Miami"
"2023-03-18","0.375","0.6","20","Miami-Dade","Miami"
"2023-03-19","0.295833","0.5","3","Miami-Dade","Miami"
"2023-03-20","0.183333","0.3","5","Miami-Dade","Miami"
"2023-03-21","0.208333","0.4","8","Miami-Dade","Miami"
"2023-03-22","0.329167","0.7","5","Miami-Dade","Miami"
"2023-03-23","0.304167","0.7","6","Miami-Dade","Miami"
"2023-03-24","0.320833","0.5","6","Miami-Dade","Miami"
"2023-03-25","0.320833","0.5","20","Miami-Dade","Miami"
"2023-03-26","0.283333","0.3","0","Miami-Dade","Miami"
"2023-03-27","0.325","0.5","6","Miami-Dade","Miami"
"2023-03-28","0.45","0.9","6","Miami-Dade","Miami"
"2023-03-29","0.479167","0.9","6","Miami-Dade","Miami"
"2023-03-30","0.418182","0.8","7","Miami-Dade","Miami"
"2023-03-31","0.4625","0.6","6","Miami-Dade","Miami"
"2023-04-01","0.420833","0.7","21","Miami-Dade","Miami"
"2023-04-02","0.458333","0.7","0","Miami-Dade","Miami"
"2023-04-03","0.470833","0.9","6","Miami-Dade","Miami"
"2023-04-04","0.445833","0.6","19","Miami-Dade","Miami"
"2023-04-05","0.454167","0.6","6","Miami-Dade","Miami"
"2023-04-06","0.4375","0.6","6","Miami-Dade","Miami"
"2023-04-07","0.4","0.5","6","Miami-Dade","Miami"
"2023-04-08","0.4375","0.5","6","Miami-Dade","Miami"
"2023-04-09","0.345833","0.5","0","Miami-Dade","Miami"
"2023-04-10","0.333333","0.4","7","Miami-Dade","Miami"
"2023-04-11","0.304167","0.4","13","Miami-Dade","Miami"
"2023-04-12","0.420833","0.6","12","Miami-Dade","Miami"
"2023-04-13","0.527273","0.9","21","Miami-Dade","Miami"
"2023-04-14","0.633333","1.4","6","Miami-Dade","Miami"
"2023-04-15","0.520833","0.7","7","Miami-Dade","Miami"
"2023-04-16","0.433333","0.6","2","Miami-Dade","Miami"
"2023-04-17","0.479167","1","7","Miami-Dade","Miami"
"2023-04-18","0.3125","0.4","5","Miami-Dade","Miami"
"2023-04-19","0.375","0.7","7","Miami-Dade","Miami"
"2023-04-20","0.370833","0.9","6","Miami-Dade","Miami"
"2023-04-21","0.520833","0.7","6","Miami-Dade","Miami"
"2023-04-22","0.55","0.9","22","Miami-Dade","Miami"
"2023-04-23","0.4375","0.6","21","Miami-Dade","Miami"
"2023-04-24","0.475","0.6","0","Miami-Dade","Miami"
"2023-04-25","0.4625","0.7","7","Miami-Dade","Miami"
"2023-04-26","0.533333","1","6","Miami-Dade","Miami"
"2023-04-27","0.521739","1.2","6","Miami-Dade","Miami"
"2023-04-28","0.5375","0.8","7","Miami-Dade","Miami"
"2023-04-29","0.479167","0.6","0","Miami-Dade","Miami"
"2023-04-30","0.325","0.5","10","Miami-Dade","Miami"
"2023-05-01","0.358333","0.5","14","Miami-Dade","Miami"
"2023-05-02","0.420833","0.9","7","Miami-Dade","Miami"
"2023-05-03","0.35","0.5","16","Miami-Dade","Miami"
"2023-05-04","0.395833","0.6","16","Miami-Dade","Miami"
"2023-05-05","0.508333","0.9","5","Miami-Dade","Miami"
"2023-05-06","0.3375","0.5","6","Miami-Dade","Miami"
"2023-05-07","0.295833","0.4","9","Miami-Dade","Miami"
"2023-05-08","0.379167","0.8","6","Miami-Dade","Miami"
"2023-05-09","0.479167","0.9","6","Miami-Dade","Miami"
"2023-05-10","0.4625","0.7","5","Miami-Dade","Miami"
"2023-05-11","0.404348","0.7","5","Miami-Dade","Miami"
"2023-05-12","0.416667","0.7","6","Miami-Dade","Miami"
"2023-05-13","0.345833","0.4","0","Miami-Dade","Miami"
"2023-05-14","0.325","0.5","6","Miami-Dade","Miami"
"2023-05-15","0.370833","0.6","5","Miami-Dade","Miami"
"2023-05-16","0.4","0.5","6","Miami-Dade","Miami"
"2023-05-17","0.458333","0.8","6","Miami-Dade","Miami"
"2023-05-18","0.558333","0.9","5","Miami-Dade","Miami"
"2023-05-19","0.5625","0.7","4","Miami-Dade","Miami"
"2023-05-20","0.516667","0.9","6","Miami-Dade","Miami"
"2023-05-21","0.3875","0.5","14","Miami-Dade","Miami"
"2023-05-22","0.483333","0.7","9","Miami-Dade","Miami"
"2023-05-23","0.445833","0.6","6","Miami-Dade","Miami"
"2023-05-24","0.554545","1.1","6","Miami-Dade","Miami"
"2023-05-25","0.5875","1.1","7","Miami-Dade","Miami"
"2023-05-26","0.479167","0.7","6","Miami-Dade","Miami"
"2023-05-27","0.425","0.6","13","Miami-Dade","Miami"
"2023-05-28","0.4625","0.7","6","Miami-Dade","Miami"
"2023-05-29","0.341667","0.6","6","Miami-Dade","Miami"
"2023-05-30","0.391667","0.5","11","Miami-Dade","Miami"
"2023-05-31","0.491667","0.9","7","Miami-Dade","Miami"
"2023-06-01","0.491667","0.8","6","Miami-Dade","Miami"
"2023-06-02","0.525","0.8","6","Miami-Dade","Miami"
"2023-06-03","0.566667","0.8","19","Miami-Dade","Miami"
"2023-06-04","0.3375","0.4","0","Miami-Dade","Miami"
"2023-06-05","0.3125","0.5","5","Miami-Dade","Miami"
"2023-06-06","0.433333","0.6","9","Miami-Dade","Miami"
"2023-06-07","0.6","0.8","5","Miami-Dade","Miami"
"2023-06-08","0.533333","0.7","7","Miami-Dade","Miami"
"2023-06-09","0.47","0.6","18","Miami-Dade","Miami"
"2023-06-10","0.375","0.7","20","Miami-Dade","Miami"
"2023-06-11","0.416667","0.5","0","Miami-Dade","Miami"
"2023-06-12","0.425","0.6","5","Miami-Dade","Miami"
"2023-06-13","0.425","0.8","6","Miami-Dade","Miami"
"2023-06-14","0.470833","0.8","6","Miami-Dade","Miami"
"2023-06-15","0.429167","0.7","5","Miami-Dade","Miami"
"2023-06-16","0.470833","0.6","5","Miami-Dade","Miami"
"2023-06-17","0.429167","0.6","21","Miami-Dade","Miami"
"2023-06-18","0.379167","0.5","7","Miami-Dade","Miami"
"2023-06-19","0.454167","0.8","6","Miami-Dade","Miami"
"2023-06-20","0.508333","1.2","6","Miami-Dade","Miami"
"2023-06-21","0.4375","0.7","6","Miami-Dade","Miami"
"2023-06-22","0.5","1","5","Miami-Dade","Miami"
"2023-06-23","0.5125","1","6","Miami-Dade","Miami"
"2023-06-24","0.508333","0.9","23","Miami-Dade","Miami"
"2023-06-25","0.554167","0.8","20","Miami-Dade","Miami"
"2023-06-26","0.55","0.8","3","Miami-Dade","Miami"
"2023-06-27","0.433333","0.6","5","Miami-Dade","Miami"
"2023-06-28","0.370833","0.6","14","Miami-Dade","Miami"
"2023-06-29","0.5","0.8","6","Miami-Dade","Miami"
"2023-06-30","0.641667","1.3","6","Miami-Dade","Miami"
"2023-01-01","0.2","0.3","5","Miami-Dade","Miami"
"2023-01-02","0.241667","0.4","6","Miami-Dade","Miami"
"2023-01-03","0.070833","0.1","0","Miami-Dade","Miami"
"2023-01-04","0.079167","0.1","0","Miami-Dade","Miami"
"2023-01-05","0.120833","0.2","11","Miami-Dade","Miami"
"2023-01-06","0.016667","0.1","0","Miami-Dade","Miami"
"2023-01-07","0.041667","0.1","10","Miami-Dade","Miami"
"2023-01-08","0.15","0.4","23","Miami-Dade","Miami"
"2023-01-09","0.258333","0.6","2","Miami-Dade","Miami"
"2023-01-10","0.091667","0.2","2","Miami-Dade","Miami"
"2023-01-11","0.05","0.3","23","Miami-Dade","Miami"
"2023-01-12","0.4375","0.7","8","Miami-Dade","Miami"
"2023-01-13","0.179167","0.4","0","Miami-Dade","Miami"
"2023-01-14","-0.129167","0","0","Miami-Dade","Miami"
"2023-01-15","-0.1375","0","20","Miami-Dade","Miami"
"2023-01-16","0.0875","0.5","23","Miami-Dade","Miami"
"2023-01-17","0.5375","1","4","Miami-Dade","Miami"
"2023-01-18","0.616667","1.1","6","Miami-Dade","Miami"
"2023-01-19","0.2","0.3","0","Miami-Dade","Miami"
"2023-01-20","0.266667","0.4","11","Miami-Dade","Miami"
"2023-01-21","0.391667","0.6","2","Miami-Dade","Miami"
"2023-01-22","0.079167","0.2","0","Miami-Dade","Miami"
"2023-01-23","0.083333","0.2","11","Miami-Dade","Miami"
"2023-01-24","0.054167","0.2","19","Miami-Dade","Miami"
"2023-01-25","0.091667","0.2","0","Miami-Dade","Miami"
"2023-01-26","0.095833","0.2","0","Miami-Dade","Miami"
"2023-01-27","0","0","0","Miami-Dade","Miami"
"2023-01-28","0","0","0","Miami-Dade","Miami"
"2023-01-29","0.0625","0.2","19","Miami-Dade","Miami"
"2023-01-30","0.133333","0.2","0","Miami-Dade","Miami"
"2023-01-31","0.129167","0.2","8","Miami-Dade","Miami"
"2023-02-01","0.158333","0.3","8","Miami-Dade","Miami"
"2023-02-02","0.2","0.4","8","Miami-Dade","Miami"
"2023-02-03","0.116667","0.3","9","Miami-Dade","Miami"
"2023-02-04","-0.020833","0","0","Miami-Dade","Miami"
"2023-02-05","0.0375","0.2","22","Miami-Dade","Miami"
"2023-02-06","0.320833","0.5","10","Miami-Dade","Miami"
"2023-02-07","0.270833","0.6","22","Miami-Dade","Miami"
"2023-02-08","0.316667","0.6","0","Miami-Dade","Miami"
"2023-02-09","0.3125","0.4","14","Miami-Dade","Miami"
"2023-02-10","0.35","0.5","20","Miami-Dade","Miami"
"2023-02-11","0.433333","0.6","0","Miami-Dade","Miami"
"2023-02-12","0.233333","0.4","0","Miami-Dade","Miami"
"2023-02-13","0.1","0.2","22","Miami-Dade","Miami"
"2023-02-14","0.275","0.4","20","Miami-Dade","Miami"
"2023-02-15","0.3","0.4","0","Miami-Dade","Miami"
"2023-02-16","0.3125","0.5","22","Miami-Dade","Miami"
"2023-02-17","0.379167","0.7","23","Miami-Dade","Miami"
"2023-02-18","0.3","0.7","0","Miami-Dade","Miami"
"2023-02-19","0.3","0.4","19","Miami-Dade","Miami"
"2023-02-20","0.333333","0.4","0","Miami-Dade","Miami"
"2023-02-21","0.3125","0.4","11","Miami-Dade","Miami"
"2023-02-22","0.379167","0.5","6","Miami-Dade","Miami"
"2023-02-23","0.2875","0.4","18","Miami-Dade","Miami"
"2023-02-24","0.329167","0.5","11","Miami-Dade","Miami"
"2023-02-25","0.366667","0.4","2","Miami-Dade","Miami"
"2023-02-26","0.370833","0.5","0","Miami-Dade","Miami"
"2023-02-27","0.320833","0.4","9","Miami-Dade","Miami"
"2023-02-28","0.325","0.4","8","Miami-Dade","Miami"
"2023-03-01","0.333333","0.5","10","Miami-Dade","Miami"
"2023-03-02","0.245833","0.3","9","Miami-Dade","Miami"
"2023-03-03","0.2875","0.4","20","Miami-Dade","Miami"
"2023-03-04","0.316667","0.4","0","Miami-Dade","Miami"
"2023-03-05","0.379167","0.5","5","Miami-Dade","Miami"
"2023-03-06","0.341667","0.4","0","Miami-Dade","Miami"
"2023-03-07","0.275","0.5","21","Miami-Dade","Miami"
"2023-03-08","0.2625","0.5","0","Miami-Dade","Miami"
"2023-03-09","0.179167","0.3","23","Miami-Dade","Miami"
"2023-03-10","0.341667","0.4","7","Miami-Dade","Miami"
"2023-03-11","0.2875","0.4","0","Miami-Dade","Miami"
"2023-03-12","0.333333","0.5","9","Miami-Dade","Miami"
"2023-03-13","0.391667","0.5","7","Miami-Dade","Miami"
"2023-03-14","0.183333","0.3","0","Miami-Dade","Miami"
"2023-03-15","0.184615","0.2","2","Miami-Dade","Miami"
"2023-03-16","0.3","0.3","23","Miami-Dade","Miami"
"2023-03-17","0.266667","0.3","0","Miami-Dade","Miami"
"2023-03-18","0.354167","0.4","7","Miami-Dade","Miami"
"2023-03-19","0.320833","0.5","0","Miami-Dade","Miami"
"2023-03-20","0.195833","0.2","0","Miami-Dade","Miami"
"2023-03-21","0.1875","0.3","23","Miami-Dade","Miami"
"2023-03-22","0.35","0.5","7","Miami-Dade","Miami"
"2023-03-23","0.283333","0.4","8","Miami-Dade","Miami"
"2023-03-24","0.329167","0.4","8","Miami-Dade","Miami"
"2023-03-25","0.3125","0.4","21","Miami-Dade","Miami"
"2023-03-26","0.316667","0.4","0","Miami-Dade","Miami"
"2023-03-27","0.316667","0.4","17","Miami-Dade","Miami"
"2023-03-28","0.441667","0.6","11","Miami-Dade","Miami"
"2023-03-29","0.504167","0.6","7","Miami-Dade","Miami"
"2023-03-30","0.445833","0.6","11","Miami-Dade","Miami"
"2023-03-31","0.466667","0.5","8","Miami-Dade","Miami"
"2023-04-01","0.408333","0.5","0","Miami-Dade","Miami"
"2023-04-02","0.475","0.6","0","Miami-Dade","Miami"
"2023-04-03","0.495833","0.6","7","Miami-Dade","Miami"
"2023-04-04","0.420833","0.5","12","Miami-Dade","Miami"
"2023-04-05","0.475","0.5","0","Miami-Dade","Miami"
"2023-04-06","0.4375","0.5","0","Miami-Dade","Miami"
"2023-04-07","0.4125","0.5","12","Miami-Dade","Miami"
"2023-04-08","0.420833","0.5","19","Miami-Dade","Miami"
"2023-04-09","0.375","0.5","0","Miami-Dade","Miami"
"2023-04-10","0.35","0.4","0","Miami-Dade","Miami"
"2023-04-11","0.3","0.3","0","Miami-Dade","Miami"
"2023-04-12","0.391667","0.5","15","Miami-Dade","Miami"
"2023-04-13","0.5","0.6","11","Miami-Dade","Miami"
"2023-04-14","0.641667","0.8","8","Miami-Dade","Miami"
"2023-04-15","0.55","0.6","0","Miami-Dade","Miami"
"2023-04-16","0.458333","0.5","0","Miami-Dade","Miami"
"2023-04-17","0.4875","0.6","7","Miami-Dade","Miami"
"2023-04-18","0.3125","0.4","0","Miami-Dade","Miami"
"2023-04-19","0.366667","0.5","8","Miami-Dade","Miami"
"2023-04-20","0.3875","0.5","6","Miami-Dade","Miami"
"2023-04-21","0.495833","0.6","11","Miami-Dade","Miami"
"2023-04-22","0.541667","0.6","0","Miami-Dade","Miami"
"2023-04-23","0.479167","0.6","0","Miami-Dade","Miami"
"2023-04-24","0.491667","0.5","0","Miami-Dade","Miami"
"2023-04-25","0.4625","0.5","6","Miami-Dade","Miami"
"2023-04-26","0.533333","0.7","10","Miami-Dade","Miami"
"2023-04-27","0.520833","0.7","11","Miami-Dade","Miami"
"2023-04-28","0.520833","0.6","10","Miami-Dade","Miami"
"2023-04-29","0.5","0.6","0","Miami-Dade","Miami"
"2023-04-30","0.366667","0.5","0","Miami-Dade","Miami"
"2023-05-01","0.35","0.5","20","Miami-Dade","Miami"
"2023-05-02","0.429167","0.5","7","Miami-Dade","Miami"
"2023-05-03","0.329167","0.4","17","Miami-Dade","Miami"
"2023-05-04","0.379167","0.5","20","Miami-Dade","Miami"
"2023-05-05","0.520833","0.7","10","Miami-Dade","Miami"
"2023-05-06","0.366667","0.5","0","Miami-Dade","Miami"
"2023-05-07","0.283333","0.3","0","Miami-Dade","Miami"
"2023-05-08","0.383333","0.5","11","Miami-Dade","Miami"
"2023-05-09","0.491667","0.6","8","Miami-Dade","Miami"
"2023-05-10","0.4625","0.6","9","Miami-Dade","Miami"
"2023-05-11","0.4375","0.5","0","Miami-Dade","Miami"
"2023-05-12","0.395833","0.5","9","Miami-Dade","Miami"
"2023-05-13","0.366667","0.4","0","Miami-Dade","Miami"
"2023-05-14","0.333333","0.4","6","Miami-Dade","Miami"
"2023-05-15","0.370833","0.4","6","Miami-Dade","Miami"
"2023-05-16","0.391667","0.5","18","Miami-Dade","Miami"
"2023-05-17","0.470833","0.6","11","Miami-Dade","Miami"
"2023-05-18","0.529167","0.6","8","Miami-Dade","Miami"
"2023-05-19","0.566667","0.6","0","Miami-Dade","Miami"
"2023-05-20","0.558333","0.6","0","Miami-Dade","Miami"
"2023-05-21","0.420833","0.5","0","Miami-Dade","Miami"
"2023-05-22","0.495833","0.6","10","Miami-Dade","Miami"
"2023-05-23","0.458333","0.5","9","Miami-Dade","Miami"
"2023-05-24","0.554167","0.8","12","Miami-Dade","Miami"
"2023-05-25","0.583333","0.7","8","Miami-Dade","Miami"
"2023-05-26","0.504167","0.6","0","Miami-Dade","Miami"
"2023-05-27","0.416667","0.6","19","Miami-Dade","Miami"
"2023-05-28","0.4875","0.6","6","Miami-Dade","Miami"
"2023-05-29","0.354167","0.4","0","Miami-Dade","Miami"
"2023-05-30","0.379167","0.5","17","Miami-Dade","Miami"
"2023-05-31","0.5","0.6","8","Miami-Dade","Miami"
"2023-06-01","0.5","0.6","8","Miami-Dade","Miami"
"2023-06-02","0.5125","0.6","6","Miami-Dade","Miami"
"2023-06-03","0.554167","0.7","23","Miami-Dade","Miami"
"2023-06-04","0.383333","0.6","0","Miami-Dade","Miami"
"2023-06-05","0.3","0.3","0","Miami-Dade","Miami"
"2023-06-06","0.4125","0.5","14","Miami-Dade","Miami"
"2023-06-07","0.566667","0.7","11","Miami-Dade","Miami"
"2023-06-08","0.621429","0.7","0","Miami-Dade","Miami"
"2023-06-09","0.48","0.5","20","Miami-Dade","Miami"
"2023-06-10","0.375","0.5","0","Miami-Dade","Miami"
"2023-06-11","0.445833","0.6","3","Miami-Dade","Miami"
"2023-06-12","0.420833","0.5","10","Miami-Dade","Miami"
"2023-06-13","0.420833","0.5","8","Miami-Dade","Miami"
"2023-06-14","0.479167","0.6","7","Miami-Dade","Miami"
"2023-06-15","0.429167","0.5","7","Miami-Dade","Miami"
"2023-06-16","0.4625","0.6","12","Miami-Dade","Miami"
"2023-06-17","0.433333","0.5","0","Miami-Dade","Miami"
"2023-06-18","0.395833","0.5","0","Miami-Dade","Miami"
"2023-06-19","0.445833","0.5","6","Miami-Dade","Miami"
"2023-06-20","0.529167","0.8","9","Miami-Dade","Miami"
"2023-06-21","0.429167","0.5","7","Miami-Dade","Miami"
"2023-06-22","0.491667","0.7","12","Miami-Dade","Miami"
"2023-06-23","0.533333","0.6","6","Miami-Dade","Miami"
"2023-06-24","0.4875","0.6","23","Miami-Dade","Miami"
"2023-06-25","0.566667","0.7","4","Miami-Dade","Miami"
"2023-06-26","0.583333","0.7","3","Miami-Dade","Miami"
"2023-06-27","0.441667","0.5","0","Miami-Dade","Miami"
"2023-06-28","0.395833","0.5","20","Miami-Dade","Miami"
"2023-06-29","0.466667","0.6","20","Miami-Dade","Miami"
"2023-06-30","0.620833","0.7","6","Miami-Dade","Miami"
"2023-07-01","0.75","0.8","1","Miami-Dade","Miami"
"2023-01-01","0.366667","0.7","0","Orange","Winter Park"
"2023-01-02","0.320833","0.4","0","Orange","Winter Park"
"2023-01-03","0.343478","0.5","8","Orange","Winter Park"
"2023-01-04","0.329167","0.5","17","Orange","Winter Park"
"2023-01-05","0.304167","0.4","7","Orange","Winter Park"
"2023-01-06","0.375","1","22","Orange","Winter Park"
"2023-01-07","0.3375","0.7","0","Orange","Winter Park"
"2023-01-08","0.4125","0.6","0","Orange","Winter Park"
"2023-01-09","0.841667","2.9","10","Orange","Winter Park"
"2023-01-10","0.370833","0.7","8","Orange","Winter Park"
"2023-01-11","0.554167","1.4","8","Orange","Winter Park"
"2023-01-12","0.475","1.1","8","Orange","Winter Park"
"2023-01-13","0.329167","0.4","6","Orange","Winter Park"
"2023-01-14","0.320833","0.4","19","Orange","Winter Park"
"2023-01-15","0.391667","0.8","21","Orange","Winter Park"
"2023-01-16","0.616667","1","20","Orange","Winter Park"
"2023-01-17","1","1.1","0","Orange","Winter Park"
"2023-01-24","0.12","0.2","18","Orange","Winter Park"
"2023-01-25","0.014286","0.1","0","Orange","Winter Park"
"2023-01-26","0.225","0.3","18","Orange","Winter Park"
"2023-01-27","0.15","0.2","0","Orange","Winter Park"
"2023-01-28","0.083333","0.2","0","Orange","Winter Park"
"2023-01-29","0.083333","0.1","0","Orange","Winter Park"
"2023-01-30","0.143478","0.3","7","Orange","Winter Park"
"2023-01-31","0.190476","0.4","8","Orange","Winter Park"
"2023-02-01","0.2","0.3","0","Orange","Winter Park"
"2023-02-02","0.241667","0.4","2","Orange","Winter Park"
"2023-02-03","0.125","0.2","0","Orange","Winter Park"
"2023-02-04","0.066667","0.2","21","Orange","Winter Park"
"2023-02-05","0.158333","0.2","0","Orange","Winter Park"
"2023-02-06","0.2375","0.4","8","Orange","Winter Park"
"2023-02-07","0.241667","0.4","22","Orange","Winter Park"
"2023-02-08","0.325","0.4","6","Orange","Winter Park"
"2023-04-05","0.3","0.3","18","Orange","Winter Park"
"2023-04-06","0.233333","0.3","0","Orange","Winter Park"
"2023-04-07","0.258333","0.4","7","Orange","Winter Park"
"2023-04-08","0.258333","0.3","0","Orange","Winter Park"
"2023-04-09","0.258333","0.3","0","Orange","Winter Park"
"2023-04-10","0.23913","0.3","7","Orange","Winter Park"
"2023-04-11","0.2","0.2","0","Orange","Winter Park"
"2023-04-12","0.266667","0.3","6","Orange","Winter Park"
"2023-04-13","0.391667","0.5","14","Orange","Winter Park"
"2023-04-14","0.420833","0.5","4","Orange","Winter Park"
"2023-04-15","0.441667","0.5","1","Orange","Winter Park"
"2023-04-16","0.4375","0.5","0","Orange","Winter Park"
"2023-04-17","0.427273","0.7","23","Orange","Winter Park"
"2023-04-18","0.458333","1","14","Orange","Winter Park"
"2023-04-19","0.305263","0.5","6","Orange","Winter Park"
"2023-04-20","0.316667","0.4","3","Orange","Winter Park"
"2023-04-21","0.341667","0.4","5","Orange","Winter Park"
"2023-04-22","0.395833","0.4","0","Orange","Winter Park"
"2023-04-23","0.4","0.4","0","Orange","Winter Park"
"2023-04-24","0.430435","0.5","6","Orange","Winter Park"
"2023-04-25","0.466667","0.5","6","Orange","Winter Park"
"2023-04-26","0.344444","0.5","0","Orange","Winter Park"
"2023-04-27","0.220833","0.3","5","Orange","Winter Park"
"2023-04-28","0.2625","0.5","21","Orange","Winter Park"
"2023-04-29","0.279167","0.4","0","Orange","Winter Park"
"2023-04-30","0.216667","0.3","3","Orange","Winter Park"
"2023-05-01","0.243478","0.3","2","Orange","Winter Park"
"2023-05-02","0.3","0.3","0","Orange","Winter Park"
"2023-05-03","0.258333","0.4","6","Orange","Winter Park"
"2023-05-04","0.3","0.4","6","Orange","Winter Park"
"2023-05-05","0.308333","0.4","7","Orange","Winter Park"
"2023-05-06","0.316667","0.4","4","Orange","Winter Park"
"2023-05-07","0.3","0.3","0","Orange","Winter Park"
"2023-05-08","0.3125","0.4","5","Orange","Winter Park"
"2023-05-09","0.386364","0.5","6","Orange","Winter Park"
"2023-05-10","0.408333","0.5","6","Orange","Winter Park"
"2023-05-11","0.4","0.4","0","Orange","Winter Park"
"2023-05-12","0.379167","0.4","0","Orange","Winter Park"
"2023-05-13","0.341667","0.4","0","Orange","Winter Park"
"2023-05-14","0.316667","0.4","1","Orange","Winter Park"
"2023-05-15","0.3","0.4","5","Orange","Winter Park"
"2023-05-16","0.2875","0.3","0","Orange","Winter Park"
"2023-05-17","0.333333","0.5","6","Orange","Winter Park"
"2023-05-18","0.275","0.4","5","Orange","Winter Park"
"2023-05-19","0.304167","0.4","4","Orange","Winter Park"
"2023-05-20","0.2","0.2","0","Orange","Winter Park"
"2023-05-21","0.216667","0.3","1","Orange","Winter Park"
"2023-05-22","0.2","0.2","0","Orange","Winter Park"
"2023-05-23","0.1625","0.3","7","Orange","Winter Park"
"2023-05-24","0.1625","0.3","8","Orange","Winter Park"
"2023-05-25","0.1","0.1","0","Orange","Winter Park"
"2023-05-26","0.091667","0.2","6","Orange","Winter Park"
"2023-05-27","0.0125","0.1","19","Orange","Winter Park"
"2023-05-28","0.041667","0.1","0","Orange","Winter Park"
"2023-05-29","0.083333","0.1","0","Orange","Winter Park"
"2023-05-30","0.1375","0.3","5","Orange","Winter Park"
"2023-05-31","0.108696","0.2","6","Orange","Winter Park"
"2023-06-01","0.104167","0.2","13","Orange","Winter Park"
"2023-06-02","0.133333","0.2","6","Orange","Winter Park"
"2023-06-03","0.2","0.2","0","Orange","Winter Park"
"2023-06-04","0.208333","0.3","2","Orange","Winter Park"
"2023-06-05","0.3","0.4","7","Orange","Winter Park"
"2023-06-06","0.395652","0.5","6","Orange","Winter Park"
"2023-06-07","0.490476","0.6","5","Orange","Winter Park"
"2023-06-08","0.6","0.7","21","Orange","Winter Park"
"2023-06-09","0.628571","0.7","5","Orange","Winter Park"
"2023-06-20","0.188889","0.3","15","Orange","Winter Park"
"2023-06-21","0.008333","0.1","9","Orange","Winter Park"
"2023-06-22","0","0","0","Orange","Winter Park"
"2023-06-23","0","0","3","Orange","Winter Park"
"2023-06-24","0","0","0","Orange","Winter Park"
"2023-06-25","0","0","0","Orange","Winter Park"
"2023-06-26","0.226667","0.4","13","Orange","Winter Park"
"2023-06-27","0.295833","0.4","5","Orange","Winter Park"
"2023-06-28","0.2625","0.3","5","Orange","Winter Park"
"2023-06-29","0.308333","0.4","6","Orange","Winter Park"
"2023-06-30","0.325","0.4","6","Orange","Winter Park"
"2023-01-01","0.342105","0.5","5","Orange","Winter Park"
"2023-01-02","0.345833","0.4","0","Orange","Winter Park"
"2023-01-03","0.333333","0.4","8","Orange","Winter Park"
"2023-01-04","0.3375","0.4","0","Orange","Winter Park"
"2023-01-05","0.304167","0.4","0","Orange","Winter Park"
"2023-01-06","0.291667","0.7","23","Orange","Winter Park"
"2023-01-07","0.416667","0.8","1","Orange","Winter Park"
"2023-01-08","0.408333","0.5","3","Orange","Winter Park"
"2023-01-09","0.85","1.7","15","Orange","Winter Park"
"2023-01-10","0.379167","0.4","0","Orange","Winter Park"
"2023-01-11","0.533333","0.8","11","Orange","Winter Park"
"2023-01-12","0.504167","0.6","8","Orange","Winter Park"
"2023-01-13","0.354167","0.5","0","Orange","Winter Park"
"2023-01-14","0.308333","0.4","22","Orange","Winter Park"
"2023-01-15","0.3625","0.5","21","Orange","Winter Park"
"2023-01-16","0.583333","0.8","23","Orange","Winter Park"
"2023-01-17","0.988889","1","1","Orange","Winter Park"
